trade_date,open,high,low,close,volume,symbol
2025-09-05,1055.7857154711764,1057.1846609678942,1046.9925703048245,1055.0863037109375,2849589,AXISBANK
2025-09-08,1055.0863616682946,1062.1808661059258,1053.1878013881899,1054.6866455078125,2260147,AXISBANK
2025-09-09,1056.6850022541591,1058.1838462289877,1047.891735478004,1051.3890380859375,4310419,AXISBANK
2025-09-10,1057.1846182048694,1073.2721858257835,1054.2868287880779,1069.2752685546875,5241075,AXISBANK
2025-09-11,1068.176167416612,1092.1576716429909,1068.176167416612,1086.56201171875,5227539,AXISBANK
2025-09-12,1087.5612418866979,1107.8455243744909,1087.5612418866979,1104.4482421875,6014850,AXISBANK
2025-09-15,1104.1484634272642,1109.1446103206003,1099.1523165339283,1103.5489501953125,3881807,AXISBANK
2025-09-16,1104.847882034871,1126.2314152658462,1103.1492408711283,1120.3359375,7965606,AXISBANK
2025-09-17,1120.435994746524,1127.6303977627526,1115.2399285892504,1125.13232421875,5590739,AXISBANK
2025-09-18,1128.129913734106,1133.5257765121382,1120.3358761684776,1132.1268310546875,5713032,AXISBANK
2025-09-19,1132.1268686542164,1143.2182901919443,1125.731776333649,1135.024658203125,8910732,AXISBANK
2025-09-22,1135.124515662792,1146.715551462693,1130.3281661018914,1143.51806640625,7689900,AXISBANK
2025-09-23,1145.1168893049187,1171.896285943036,1141.020073171241,1169.8978271484375,16079093,AXISBANK
2025-09-24,1167.0999210108505,1171.8962708465979,1153.110709628871,1158.0069580078125,12812055,AXISBANK
2025-09-25,1153.8100741514515,1170.8969935063292,1152.5111491906418,1165.700927734375,11188302,AXISBANK
2025-09-26,1160.704836753473,1168.798570429251,1147.1153414245289,1153.1107177734375,5618932,AXISBANK
2025-09-29,1154.5095860957442,1157.4073755324762,1125.8316312925506,1131.327392578125,9693881,AXISBANK
2025-09-30,1129.129162712632,1136.1237681453651,1124.5327321092266,1130.7279052734375,8165203,AXISBANK
2025-10-01,1131.6272525367885,1163.9024097219321,1130.1284084936935,1158.6064453125,9655009,AXISBANK
2025-10-03,1170.0975504074936,1187.0844490897546,1168.5987064061178,1180.08984375,11095015,AXISBANK
2025-10-06,1184.086852097852,1214.263531521155,1181.1890624105488,1211.865478515625,20128505,AXISBANK
2025-10-07,1211.0660300798188,1211.0660300798188,1183.0876069426613,1185.885498046875,8620156,AXISBANK
2025-10-08,1179.1905708552174,1193.879315975699,1173.195194555325,1179.690185546875,5160430,AXISBANK
2025-10-09,1177.092172913211,1186.3850546477581,1162.2036312205041,1166.5003662109375,7194651,AXISBANK
2025-10-10,1167.099888033273,1190.7815749845481,1164.301997045437,1179.4903564453125,6933035,AXISBANK
2025-10-13,1170.0975857557814,1192.6801449968107,1166.600282980252,1188.6832275390625,4138448,AXISBANK
2025-10-14,1190.881629244145,1190.881629244145,1165.7009755688605,1175.8931884765625,5742538,AXISBANK
2025-10-15,1179.0906179006056,1180.7892589833573,1163.1029485053432,1168.6986083984375,6328142,AXISBANK
2025-10-16,1215.4626602690012,1215.9622749664172,1184.386650484972,1195.378173828125,17747171,AXISBANK
2025-10-17,1195.378127506221,1211.9653104224176,1190.681676346755,1199.2750244140625,6404414,AXISBANK
2025-10-20,1206.9691490495477,1230.7507342517279,1206.0698182446727,1225.05517578125,7418616,AXISBANK
2025-10-21,1224.8554197755107,1237.8454016834933,1221.0582993503724,1236.3465576171875,1940248,AXISBANK
2025-10-23,1245.0397715691,1275.1165506443417,1240.3434424090542,1257.8299560546875,14611221,AXISBANK
2025-10-24,1253.2334413696176,1255.0321030466466,1239.1443314870335,1240.9429931640625,4882046,AXISBANK
2025-10-27,1242.441839313446,1257.5301786026632,1241.6424070164871,1253.133544921875,6185072,AXISBANK
2025-10-28,1248.0374700896894,1257.9298651445754,1235.6470016359046,1245.339599609375,8146777,AXISBANK
2025-10-29,1245.9390863463195,1250.0359022381838,1238.244947255514,1247.837646484375,4578825,AXISBANK
2025-10-30,1242.042141558398,1247.0382885477723,1234.0483063753995,1237.6455078125,4017532,AXISBANK
2025-10-31,1242.0420660340162,1244.4402408383398,1230.0513139886355,1231.8499755859375,4106607,AXISBANK
2025-11-03,1225.0552499537425,1240.043691021692,1221.35814994748,1232.749267578125,6118907,AXISBANK
2025-11-04,1229.1519657161218,1234.947544579493,1221.8576648446217,1225.6546630859375,3299345,AXISBANK
2025-11-06,1224.0559200275998,1238.6446437404365,1224.0559200275998,1227.55322265625,3733721,AXISBANK
2025-11-07,1226.0543803853739,1227.8530419588296,1216.0620871466992,1221.857666015625,3461466,AXISBANK
2025-11-10,1221.0582806000282,1231.8500065022106,1214.5632897457729,1216.0621337890625,4140568,AXISBANK
2025-11-11,1217.1612278614307,1224.0559346641744,1208.467981442474,1221.557861328125,5615453,AXISBANK
2025-11-12,1226.9537631333974,1231.7499909053392,1215.562523963644,1220.6585693359375,6782513,AXISBANK
2025-11-13,1218.0605641936236,1233.8484365397046,1212.264985237154,1224.2557373046875,3345231,AXISBANK
2025-11-14,1223.056775575948,1245.039822195777,1221.058316792327,1240.6431884765625,5197740,AXISBANK
2025-11-17,1242.9414044247746,1260.028201798564,1239.44410172351,1248.636962890625,4088026,AXISBANK
2025-11-18,1249.0367693639987,1272.5186606280417,1246.6385943715704,1264.4249267578125,10175969,AXISBANK
2025-11-19,1267.0228456161299,1272.0189924837014,1256.8307547967806,1269.4210205078125,4101288,AXISBANK
2025-11-20,1274.017503489148,1286.3080740780129,1261.6270343540828,1284.2095947265625,4617594,AXISBANK
2025-11-21,1283.0105266743428,1283.5101413654154,1272.0190034707464,1274.81689453125,6363593,AXISBANK
2025-11-24,1278.2141857045526,1289.9052427423878,1265.623919797552,1268.0220947265625,10491953,AXISBANK
2025-11-25,1268.1219878416657,1275.7161067708207,1262.7261247685515,1265.32421875,5290156,AXISBANK
2025-11-26,1270.9198641332523,1291.8037824278044,1268.3218921582525,1289.2056884765625,4842021,AXISBANK
2025-11-27,1296.0004592453204,1302.9950646537377,1280.0127897403665,1286.3079833984375,5924706,AXISBANK
2025-11-28,1286.3079857267776,1288.0066268242583,1274.0174159821017,1278.7137451171875,3093636,AXISBANK
2025-12-01,1287.0074895694327,1288.0067189868003,1267.522515930765,1274.7169189453125,4098016,AXISBANK
2025-12-02,1269.7206814849603,1280.012792541795,1254.1327280787623,1257.030517578125,8115347,AXISBANK
2025-12-03,1254.0328509120545,1271.9190809099528,1254.0328509120545,1269.720703125,3582794,AXISBANK
2025-12-04,1269.7206681913929,1281.8114407353803,1268.421743240615,1279.0135498046875,3216108,AXISBANK
2025-12-05,1274.2172952640824,1284.0097922758284,1266.3234805034615,1281.51171875,2728214,AXISBANK
2025-12-08,1283.0105727184648,1287.806922715388,1264.1251123229204,1272.8184814453125,2969478,AXISBANK
2025-12-09,1271.0197291988948,1280.4125094545745,1262.22646215608,1274.916748046875,4239279,AXISBANK
2025-12-10,1272.0189640520778,1283.010486915057,1267.3226348920275,1277.6146240234375,2928746,AXISBANK
2025-12-11,1276.4155672355312,1281.0119977463942,1270.020475144826,1271.7191162109375,2017404,AXISBANK
2025-12-12,1277.0151531013842,1290.0051350969381,1276.9152545582056,1285.10888671875,2281078,AXISBANK
2025-12-15,1284.009733605876,1289.4055965703628,1279.0135867825068,1283.8099365234375,1634472,AXISBANK
2025-12-16,1276.1158469576924,1276.6154616594986,1215.9622856507456,1218.66015625,11542048,AXISBANK
2025-12-17,1219.6592876851394,1235.0474436599686,1219.3595920738758,1223.756103515625,5147181,AXISBANK
2025-12-18,1225.1550731667012,1237.5455414162577,1219.259595647226,1228.852294921875,3441592,AXISBANK
2025-12-19,1235.746885956047,1240.5432356172332,1228.152767306034,1229.651611328125,5055047,AXISBANK
2025-12-22,1234.0482954798545,1235.946855714303,1225.8546632801215,1232.2496337890625,2405809,AXISBANK
2025-12-23,1238.045242047991,1238.045242047991,1222.5571861547353,1224.0560302734375,2920318,AXISBANK
2025-12-24,1229.0520802122269,1234.447943008406,1223.756115954151,1225.35498046875,3155506,AXISBANK
2025-12-26,1224.0559328937265,1228.9521810205488,1221.058244894803,1227.25341796875,1665983,AXISBANK
2025-12-29,1227.2534168570169,1232.949097235554,1218.0605557924741,1231.050537109375,2209655,AXISBANK
2025-12-30,1232.0498131128988,1251.1350696831464,1231.0505837429776,1245.039794921875,5673233,AXISBANK
2025-12-31,1245.0397618984655,1270.5201101556172,1244.0405325550478,1268.4217529296875,3711090,AXISBANK
2026-01-01,1269.021335005127,1278.214196672934,1262.8261615302456,1273.41796875,2022412,AXISBANK
2026-01-02,1272.918311604941,1280.8122479783322,1263.3257341026986,1265.9237060546875,5860547,AXISBANK
2026-01-05,1273.2180455456032,1288.7061011587011,1269.0213308796485,1284.8092041015625,6177100,AXISBANK
2026-01-06,1303.5945822822944,1303.5945822822944,1284.409427601834,1292.802978515625,6751769,AXISBANK
2026-01-07,1292.0036354433014,1297.999011941878,1283.0105706954362,1294.501708984375,5440002,AXISBANK
2026-01-08,1290.1049625392075,1302.1956130273209,1282.810661621765,1285.808349609375,3949654,AXISBANK
2026-01-09,1285.8084190520194,1294.3018688089537,1269.1212151673558,1271.019775390625,5531427,AXISBANK
2026-01-12,1273.7176322643472,1278.613880584573,1265.5240002008,1273.218017578125,6489750,AXISBANK
2026-01-13,1273.018218268683,1283.0105119756586,1257.729960106514,1261.0274658203125,5163166,AXISBANK
2026-01-14,1254.0328977976028,1306.9920560312862,1252.5340536966494,1297.7991943359375,7776704,AXISBANK
2026-01-15,1297.7991943359375,1297.7991943359375,1297.7991943359375,1297.7991943359375,0,AXISBANK
2026-01-16,1297.7991895256325,1307.9912805838399,1285.5086191528724,1293.20263671875,5175495,AXISBANK
2026-01-19,1305.992816944013,1325.9774048084967,1296.1004215558446,1306.492431640625,8833223,AXISBANK
2026-01-20,1305.0934393364212,1309.889789042553,1289.0058710771407,1292.503173828125,6268527,AXISBANK
2026-01-21,1289.005835224937,1296.699852272607,1266.423276770507,1283.9097900390625,3854702,AXISBANK
2026-01-22,1289.0058962937878,1297.8990621440864,1280.4125480470777,1293.80224609375,5949677,AXISBANK
2026-01-23,1296.0004620817394,1297.9989207742324,1247.03822411566,1257.030517578125,8885549,AXISBANK
2026-01-27,1287.8068186364756,1332.172503629323,1277.4148091338427,1314.7860107421875,22715357,AXISBANK
2026-01-28,1346.96117816438,1368.344710877668,1309.1902595410845,1318.782958984375,15426403,AXISBANK
2026-01-29,1316.9843142731056,1365.9465535746094,1304.9935617911046,1362.6490478515625,16107684,AXISBANK
2026-01-30,1350.9581487855723,1377.6375249747894,1350.9581487855723,1369.343994140625,14758482,AXISBANK
2026-02-02,1337.9681888395623,1351.657583056608,1301.8960312952238,1310.4893798828125,8647298,AXISBANK
2026-02-03,1401.9187671636068,1417.2070248903838,1344.4630799847705,1355.15478515625,10384723,AXISBANK
2026-02-04,1368.6444460360808,1368.8443650997315,1335.5699776381928,1337.6683349609375,6672251,AXISBANK
2026-02-05,1338.9673655022464,1338.9673655022464,1316.38480597186,1329.5745849609375,3766488,AXISBANK
2026-02-06,1323.978857614386,1345.3623895967637,1323.6790400259413,1340.5660400390625,5876574,AXISBANK
2026-02-09,1348.9596813977641,1348.9596813977641,1329.6745053102466,1340.3663330078125,4077536,AXISBANK
2026-02-10,1351.5576029795986,1359.0518231520896,1342.2648431514538,1355.6544189453125,5478998,AXISBANK
2026-02-11,1356.9535467798464,1358.9520056116282,1343.7637672805854,1346.2618408203125,3866272,AXISBANK
2026-02-12,1346.8613439479982,1356.6537189643552,1335.1702866842277,1338.9674072265625,4152620,AXISBANK
2026-02-13,1340.2663796042373,1345.4623234479259,1315.0857267297542,1331.2733154296875,4624549,AXISBANK
2026-02-16,1322.9796798725715,1360.8504972188548,1322.9796798725715,1357.2532958984375,5082167,AXISBANK
2026-02-17,1357.2533026228227,1359.851274590649,1349.3593662013097,1356.154052734375,4513065,AXISBANK
2026-02-18,1361.9496315905558,1377.4376868287463,1352.7567701751589,1375.9388427734375,5556076,AXISBANK
2026-02-19,1380.0356854729655,1381.7344486208985,1349.9589052436156,1355.5545654296875,2744704,AXISBANK
2026-02-20,1349.95888845452,1375.439237570427,1349.95888845452,1367.24560546875,3791536,AXISBANK
2026-02-23,1379.4361742227843,1400.9196061284633,1379.1363566149982,1385.63134765625,6160153,AXISBANK
2026-02-24,1396.9226494184725,1396.9226494184725,1382.4338236555484,1386.5306396484375,7888492,AXISBANK
2026-02-25,1392.9257588022874,1403.2178702295591,1386.5306663608878,1401.9188232421875,4379373,AXISBANK
2026-02-26,1401.918780685966,1404.616651145543,1384.9318817040264,1394.424560546875,8979547,AXISBANK
2026-02-27,1385.9310826257845,1394.4245319425252,1379.935706637497,1382.83349609375,5840317,AXISBANK
2026-03-02,1368.0449464468218,1383.6329006836204,1352.5568907547233,1371.2425537109375,5132511,AXISBANK
2026-03-04,1343.4638586340375,1356.5537387000065,1325.977345040809,1350.2586669921875,5832353,AXISBANK
2026-03-05,1353.8558818023537,1354.7552126199696,1334.2710107771431,1348.060302734375,6057499,AXISBANK
2026-03-06,1345.9619172738485,1346.8612480726197,1312.4877344760207,1314.7860107421875,11629935,AXISBANK
2026-03-09,1281.21185421577,1290.005121495157,1259.8284431987802,1287.3072509765625,7926265,AXISBANK
2026-03-10,1294.2017954025807,1318.483117211831,1283.609988769071,1313.686767578125,6289277,AXISBANK
2026-03-11,1308.9904577529614,1316.4846779309364,1251.7345668027367,1254.832275390625,6859908,AXISBANK
2026-03-12,1242.2419531270289,1250.1358898575004,1230.8508354394771,1233.5487060546875,9663320,AXISBANK
2026-03-13,1223.0566935167647,1233.548601426835,1193.3796313616317,1196.3773193359375,9098187,AXISBANK
2026-03-16,1198.2758601545113,1218.9599821354238,1179.1906028112269,1213.763916015625,8743794,AXISBANK
2026-03-17,1218.7600133529452,1231.3504009913356,1209.0675372579854,1227.153564453125,5707317,AXISBANK
2026-03-18,1227.0537204854681,1259.0290617359037,1223.25659992148,1252.2342529296875,6018952,AXISBANK
2026-03-19,1220.0590351044686,1240.543236758557,1201.0736774738505,1206.06982421875,8264698,AXISBANK
2026-03-20,1207.6686193933658,1230.850814485364,1198.7754534047704,1202.9722900390625,7518686,AXISBANK
2026-03-23,1180.0898858184764,1184.1867018397022,1164.1022159005292,1169.6978759765625,6697446,AXISBANK
2026-03-24,1186.0852033826384,1201.8730754363555,1168.698588811437,1191.78076171875,8274701,AXISBANK
2026-03-25,1199.0752581820623,1238.0452040729795,1197.0767994184255,1221.158203125,9645791,AXISBANK
2026-03-27,1208.5679755024764,1212.5648931560606,1201.0737549020064,1204.271240234375,9479301,AXISBANK
2026-03-30,1184.1867379087505,1187.883959875634,1153.0108294096656,1160.4051513671875,18534887,AXISBANK
2026-04-01,1174.0945147139696,1207.0690840633831,1174.0945147139696,1192.1805419921875,6595695,AXISBANK
2026-04-02,1173.694834782652,1201.3735624884298,1149.4136334255566,1196.9769287109375,9501543,AXISBANK
2026-04-06,1201.1735518383607,1248.8368640111612,1195.4779934543012,1244.34033203125,7847086,AXISBANK
2026-04-07,1236.846148755743,1254.5324596108962,1220.0590467422576,1249.1365966796875,9248545,AXISBANK
2026-04-08,1299.0981069582683,1334.5707503418926,1299.0981069582683,1331.9727783203125,13519723,AXISBANK
2026-04-09,1321.281007006804,1337.5683720869056,1311.788328262907,1317.48388671875,6542529,AXISBANK
2026-04-10,1327.775987854385,1357.552948822845,1325.077995466752,1349.759033203125,6755589,AXISBANK
2026-04-13,1316.9843426965365,1365.846684510496,1314.286472120357,1352.556884765625,8974851,AXISBANK
2026-04-15,1365.946582373461,1383.4330967783883,1347.9604532712501,1354.4554443359375,6789879,AXISBANK
2026-04-16,1360.950405135781,1363.448478566647,1341.9650470611996,1348.5599365234375,5232398,AXISBANK
2026-04-17,1351.957337543237,1363.248678214176,1343.0641717554277,1358.0526123046875,4062181,AXISBANK
2026-04-20,1358.4523557219322,1372.941181877113,1346.9612177367892,1353.656005859375,4878641,AXISBANK
2026-04-21,1359.9512233524406,1379.236399704072,1353.656029295873,1376.6383056640625,5145338,AXISBANK
2026-04-22,1368.944287324286,1389.928104867213,1364.947369697062,1378.536865234375,3997911,AXISBANK
2026-04-23,1367.945042422019,1383.1332804429271,1364.347840993514,1368.5445556640625,5671255,AXISBANK
2026-04-24,1367.9449987412254,1373.9403749227063,1348.9596408332025,1364.847412109375,3648313,AXISBANK
2026-04-27,1323.9788756219436,1326.2771518946506,1298.8982435808812,1323.179443359375,10768267,AXISBANK
2026-04-28,1310.9889903752908,1320.3817712564608,1284.5094109203021,1288.0067138671875,9939787,AXISBANK
2026-04-29,1294.0020554402972,1308.1910639372534,1278.014385257251,1295.4010009765625,6228275,AXISBANK
2026-04-30,1287.0074012162179,1287.0074012162179,1256.3311089994636,1267.3226318359375,16481853,AXISBANK
2026-05-01,1267.3226318359375,1267.3226318359375,1267.3226318359375,1267.3226318359375,0,AXISBANK
2026-05-04,1267.3226232305547,1293.4024846611255,1263.525502940515,1274.1173095703125,9759479,AXISBANK
2026-05-05,1267.0229010000714,1272.7184598875697,1251.0352303249917,1258.729248046875,10163714,AXISBANK
2026-05-06,1274.0174810881558,1299.9974454083847,1254.2326902384063,1293.20263671875,7277673,AXISBANK
2026-05-07,1297.9989290636138,1307.0918917772797,1280.212597796342,1291.7037353515625,6785048,AXISBANK
2026-05-08,1279.0135664260551,1281.0120251235958,1263.625410059744,1267.3226318359375,6358595,AXISBANK
2026-05-11,1257.7299630241207,1282.011285578894,1250.735357413012,1271.319580078125,7341360,AXISBANK
2026-05-12,1269.421017563825,1273.0182189048855,1255.9314210526663,1259.12890625,5727828,AXISBANK
2026-05-13,1255.1320159570741,1274.3172934854406,1246.538667573858,1254.7322998046875,6045406,AXISBANK
2026-05-14,1255.631637507536,1268.022106441695,1234.8477392086593,1253.6331787109375,5822618,AXISBANK
2026-05-15,1258.6293424179842,1262.4264629724478,1241.0429291696062,1243.8408203125,4805485,AXISBANK
2026-05-18,1238.0451728188796,1241.0428608886589,1221.1581722972078,1236.946044921875,6052023,AXISBANK
2026-05-19,1237.5456222864914,1248.8369633917555,1230.351219336608,1237.3458251953125,9200314,AXISBANK
2026-05-20,1233.0490412431207,1253.1335271630967,1225.6547195178894,1248.8369140625,3562641,AXISBANK
2026-05-21,1255.9314298819743,1261.726887089914,1243.8407788007414,1252.334228515625,5171528,AXISBANK
2026-05-22,1253.1334965544734,1287.8068279947058,1253.1334965544734,1284.409423828125,5016900,AXISBANK
2026-05-25,1299.39784951034,1313.4869587156177,1292.9028588434312,1310.189453125,5671455,AXISBANK
2026-05-26,1308.7907369859347,1315.985139985791,1290.50478989495,1298.298828125,6455265,AXISBANK
2026-05-27,1295.3010549602839,1313.4869803364859,1292.103447855121,1303.094970703125,7243174,AXISBANK
2026-05-28,1303.094970703125,1303.094970703125,1303.094970703125,1303.094970703125,0,AXISBANK
2026-05-29,1295.1011997994176,1311.5884848848368,1276.4156588264402,1285.6085205078125,15215715,AXISBANK
2026-06-01,1288.0066280954209,1292.2033425617142,1266.0235824646225,1274.916748046875,4311076,AXISBANK
2026-06-02,1262.0267183828762,1274.8169033533427,1243.9406908361375,1250.1358642578125,11884695,AXISBANK
2026-06-03,1244.1404736967706,1263.8253656219047,1229.3519520935338,1254.232666015625,7953326,AXISBANK
2026-06-04,1245.0398052641103,1258.929118016639,1243.1412450502407,1252.334228515625,6392593,AXISBANK
2026-06-05,1259.0290099995375,1275.0166799677856,1251.1350735574667,1271.319580078125,7825303,AXISBANK
2026-06-08,1261.0274061863013,1278.2141017590434,1261.0274061863013,1267.1226806640625,5034388,AXISBANK
2026-06-09,1274.916768250008,1297.3994289105083,1270.520134658929,1291.404052734375,7533504,AXISBANK
2026-06-10,1282.5109488108894,1325.477813476934,1282.5109488108894,1313.487060546875,12262606,AXISBANK
2026-06-11,1307.7914623726329,1338.4677555724868,1306.2926183014429,1316.284912109375,8196686,AXISBANK
2026-06-12,1330.9735596234657,1357.4531387000588,1317.4839627353902,1355.2548828125,8535670,AXISBANK
2026-06-15,1370.9427053735023,1376.9380816360685,1359.5514660793779,1367.24560546875,7522828,AXISBANK
2026-06-16,1362.4492051798502,1370.4430399003772,1348.1601768264127,1364.6474609375,7709061,AXISBANK
2026-06-17,1363.048787960663,1364.647530591123,1348.2602661586025,1349.8590087890625,4761917,AXISBANK
2026-06-18,1346.561512407277,1364.8474591819588,1343.9635403676145,1359.0518798828125,5186573,AXISBANK
2026-06-19,1355.7545097416184,1361.9496832815275,1349.4593156798994,1356.8536376953125,4640277,AXISBANK
2026-06-22,1359.9511533650066,1365.0471986847929,1354.1555743103543,1357.552978515625,3153284,AXISBANK
2026-06-23,1357.5529705396623,1370.8427696854017,1355.0548971646165,1362.44921875,5745853,AXISBANK
2026-06-24,1354.9550675446912,1385.0318481148515,1354.9550675446912,1383.43310546875,8343829,AXISBANK
2026-06-25,1385.831270177255,1399.021049380356,1371.6421396044548,1376.138671875,7995552,AXISBANK
2026-06-26,1376.138671875,1376.138671875,1376.138671875,1376.138671875,0,AXISBANK
2026-06-29,1391.5268564078813,1391.5268564078813,1351.1579637199086,1355.7545166015625,12602010,AXISBANK
2026-06-30,1356.6537167481358,1373.9404342753348,1342.5646065082708,1344.6629638671875,7781221,AXISBANK
2026-07-01,1344.6628669036613,1376.6382056137847,1344.6628669036613,1367.6451416015625,3187785,AXISBANK
2026-07-02,1372.941166068036,1374.440010135796,1357.053394554533,1361.5499267578125,4013561,AXISBANK
2026-07-03,1371.941884852612,1371.941884852612,1337.3685740578373,1341.065673828125,3500465,AXISBANK
2026-07-06,1354.6551952621983,1369.9434532686023,1334.470810970254,1338.567626953125,5154081,AXISBANK
2026-07-07,1345.762131730582,1355.8543237280394,1335.1702030839804,1339.966552734375,6198988,AXISBANK
2026-07-08,1342.9642575887744,1342.9642575887744,1302.9950832557752,1308.4908447265625,6917968,AXISBANK
2026-07-09,1311.8882333774443,1320.5814799012492,1291.2041127197447,1296.5999755859375,5609851,AXISBANK
2026-07-10,1304.0,1326.5999755859375,1303.9000244140625,1323.699951171875,3549139,AXISBANK
2026-07-13,1315.9000244140625,1329.9000244140625,1313.5,1319.4000244140625,3674483,AXISBANK
2026-07-14,1320.0999755859375,1323.699951171875,1298.5999755859375,1317.5999755859375,6005505,AXISBANK
2026-07-15,1328.0,1348.0,1303.300048828125,1312.300048828125,9442403,AXISBANK
2026-07-16,1315.0999755859375,1315.5,1299.4000244140625,1307.5999755859375,5001226,AXISBANK
2026-07-17,1307.0,1333.0,1305.0,1328.5,11192836,AXISBANK
2026-07-20,1275.0,1284.0,1249.0999755859375,1256.0,25314148,AXISBANK
2026-07-21,1245.0,1267.699951171875,1244.5,1258.199951171875,15014867,AXISBANK
2026-07-22,1258.199951171875,1258.199951171875,1230.5,1238.4000244140625,8358923,AXISBANK
2026-07-23,1230.0999755859375,1239.4000244140625,1219.199951171875,1223.0,8240787,AXISBANK
2026-07-24,1216.800048828125,1233.9000244140625,1210.5999755859375,1227.300048828125,8088828,AXISBANK
2026-07-27,1237.0,1237.0,1221.5999755859375,1227.5,5967502,AXISBANK
2026-07-28,1222.5,1233.9000244140625,1219.699951171875,1223.5,6093182,AXISBANK
2026-07-29,1229.5,1237.0999755859375,1214.4000244140625,1235.4000244140625,10110233,AXISBANK
2026-07-30,1229.0,1232.199951171875,1220.199951171875,1228.9000244140625,6878684,AXISBANK
2026-07-31,1226.199951171875,1239.699951171875,1226.0,1229.5,7487936,AXISBANK
2026-08-03,1236.9000244140625,1272.0,1230.5,1272.0,6713421,AXISBANK
2026-08-04,1264.0,1264.0,1244.0,1261.800048828125,5694891,AXISBANK
2026-08-05,1260.0,1263.0,1246.199951171875,1253.9000244140625,4295407,AXISBANK
2026-08-06,1256.0999755859375,1259.9000244140625,1248.300048828125,1256.0,4845792,AXISBANK
2026-08-07,1252.0999755859375,1256.0,1238.0,1238.0,3628823,AXISBANK
2026-08-10,1235.0,1250.0,1235.0,1247.300048828125,3661847,AXISBANK
2026-08-11,1242.0,1243.0,1225.4000244140625,1229.800048828125,5843702,AXISBANK
2026-08-12,1230.0,1234.9000244140625,1216.9000244140625,1230.0,7218881,AXISBANK
2026-08-13,1224.5,1224.800048828125,1215.5999755859375,1221.800048828125,5284300,AXISBANK
2026-08-14,1216.0,1218.699951171875,1208.5999755859375,1217.4000244140625,5557745,AXISBANK
2026-08-17,1220.0,1235.0,1213.5999755859375,1227.300048828125,6068014,AXISBANK
2026-08-18,1223.9000244140625,1250.5,1223.4000244140625,1243.0,5064697,AXISBANK
2026-08-19,1243.0999755859375,1245.0,1224.0,1235.0,3061937,AXISBANK
2026-08-20,1237.5,1253.9000244140625,1236.199951171875,1251.0,4163816,AXISBANK
2026-08-21,1250.5999755859375,1256.4000244140625,1240.4000244140625,1245.800048828125,3690270,AXISBANK
2026-08-24,1245.800048828125,1248.699951171875,1231.800048828125,1236.0,3778588,AXISBANK
2026-08-25,1236.0999755859375,1240.5,1229.800048828125,1235.0,3606504,AXISBANK
2026-08-26,1240.0999755859375,1257.699951171875,1238.199951171875,1255.0,3298266,AXISBANK
2026-08-27,1260.0,1268.699951171875,1251.4000244140625,1256.0,7005789,AXISBANK
2026-08-28,1256.0,1265.4000244140625,1248.199951171875,1265.0,3243469,AXISBANK
2026-08-31,1257.0,1300.0,1251.199951171875,1300.0,6093670,AXISBANK
2026-09-01,1274.9000244140625,1275.0999755859375,1255.0,1258.0,5588158,AXISBANK
2026-09-02,1254.5999755859375,1266.9000244140625,1250.0,1253.9000244140625,6437250,AXISBANK
2026-09-03,1265.0,1278.9000244140625,1260.199951171875,1267.0,3309016,AXISBANK
